chem_session_id,element_id,element_value
1926,6,0.141
1927,6,0.144
1928,6,0.154
1929,6,0.14
1930,6,0.113
1931,6,0.09
1932,6,0.128
1933,6,0.102
1934,6,0.115
1935,6,0.109
1936,6,0.097
1937,6,0.142
1938,6,0.129
1939,6,0.118
1940,6,0.085
1941,6,0.162
1942,6,0.134
1943,6,0.082
1944,6,0.114
1945,6,0.089
1946,6,0.096
1947,6,0.103
1948,6,0.081
1949,6,0.134
1950,6,0.086
1951,6,0.101
1952,6,0.134
1953,6,0.138
1954,6,0.118
1955,6,0.117
1956,6,0.122
1957,6,0.181
1958,6,0.127
1959,6,0.12
1960,6,0.091
1961,6,0.112
1962,6,0.12
1963,6,0.105
1964,6,0.16
1965,6,0.122
1966,6,0.109
1967,6,0.088
1968,6,0.143
1969,6,0.08
1970,6,0.149
1971,6,0.105
1972,6,0.11
1973,6,0.095
1974,6,0.114
1975,6,0.105
1976,6,0.146
1977,6,0.09
1978,6,0.123
1979,6,0.12
1980,6,0.102
1981,6,0.137
1982,6,0.147
1983,6,0.083
1984,6,0.108
1985,6,0.095
1986,6,0.117
1987,6,0.135
1988,6,0.088
1989,6,0.131
1990,6,0.134
1991,6,0.153
1992,6,0.124
1993,6,0.114
1994,6,0.13
1995,6,0.12
1996,6,0.142
1997,6,0.107
1998,6,0.093
1999,6,0.123
2000,6,0.124
2001,6,0.092
2002,6,0.142
2003,6,0.09
2004,6,0.166
2005,6,0.124
2006,6,0.158
2007,6,0.113
2008,6,0.16
2009,6,0.101
2010,6,0.151
2011,6,0.118
2012,6,0.115
2013,6,0.144
2014,6,0.157
2015,6,0.145
2016,6,0.102
2017,6,0.098
2018,6,0.133
2019,6,0.132
2020,6,0.158
2021,6,0.138
2022,6,0.108
2023,6,0.101
2024,6,0.1
2025,6,0.088
2026,6,0.12
2027,6,0.155
2028,6,0.131
2029,6,0.124
2030,6,0.102
2031,6,0.103
2032,6,0.128
2033,6,0.112
2034,6,0.113
2035,6,0.143
2036,6,0.091
2037,6,0.115
2038,6,0.124
2039,6,0.159
2040,6,0.089
2041,6,0.129
2042,6,0.086
2043,6,0.108
2044,6,0.107
2045,6,0.106
2046,6,0.103
2047,6,0.114
2048,6,0.102
2049,6,0.089
2050,6,0.147
2051,6,0.113
2052,6,0.09
2053,6,0.097
2054,6,0.132
2055,6,0.137
2056,6,0.096
2057,6,0.146
2058,6,0.103
2059,6,0.123
2060,6,0.112
2061,6,0.151
2062,6,0.164
2063,6,0.12
2064,6,0.108
2065,6,0.084
2066,6,0.127
2067,6,0.134
2068,6,0.127
2069,6,0.103
2070,6,0.109
2071,6,0.127
2072,6,0.146
2073,6,0.144
2074,6,0.133
2075,6,0.093
2076,6,0.086
2077,6,0.103
2078,6,0.116
2079,6,0.127
2080,6,0.114
2081,6,0.094
2082,6,0.107
2083,6,0.11
2084,6,0.11
2085,6,0.098
2086,6,0.108
2087,6,0.11
2088,6,0.082
2089,6,0.116
2090,6,0.142
2091,6,0.14
2092,6,0.122
2093,6,0.133
2094,6,0.1
2095,6,0.141
2096,6,0.112
2097,6,0.105
2098,6,0.086
2099,6,0.147
2100,6,0.133
2101,6,0.1
2102,6,0.11
2103,6,0.126
2104,6,0.086
2105,6,0.122
2106,6,0.124
2107,6,0.111
2108,6,0.081
2109,6,0.124
2110,6,0.101
2111,6,0.104
2112,6,0.127
2113,6,0.133
2114,6,0.114
2115,6,0.138
2116,6,0.121
2117,6,0.103
2118,6,0.133
2119,6,0.14
2120,6,0.109
2121,6,0.107
2122,6,0.08
2123,6,0.12
2124,6,0.131
2125,6,0.104
2126,6,0.134
2127,6,0.137
2128,6,0.101
2129,6,0.119
2130,6,0.104
2131,6,0.107
2132,6,0.146
2133,6,0.09
2134,6,0.144
2135,6,0.117
2136,6,0.12
2137,6,0.108
2138,6,0.14
2139,6,0.09
2140,6,0.137
2141,6,0.135
2142,6,0.105
2143,6,0.139
2144,6,0.144
2145,6,0.106
2146,6,0.12
2147,6,0.116
2148,6,0.13
2149,6,0.127
2150,6,0.106
2151,6,0.114
2152,6,0.134
2153,6,0.147
2154,6,0.088
2155,6,0.111
2156,6,0.158
2157,6,0.128
2158,6,0.111
2159,6,0.111
2160,6,0.146
2161,6,0.091
2162,6,0.169
2163,6,0.134
2164,6,0.136
2165,6,0.106
2166,6,0.129
2167,6,0.133
2168,6,0.081
2169,6,0.131
2170,6,0.122
2171,6,0.087
2172,6,0.139
2173,6,0.138
2174,6,0.109
2175,6,0.146
2176,6,0.125
2177,6,0.126
2178,6,0.117
2179,6,0.14
2180,6,0.163
2181,6,0.111
2182,6,0.118
2183,6,0.123
2184,6,0.141
2185,6,0.131
2186,6,0.126
2187,6,0.108
2188,6,0.125
2189,6,0.094
2190,6,0.165
2191,6,0.109
2192,6,0.1
2193,6,0.132
2194,6,0.144
2195,6,0.116
2196,6,0.09
2197,6,0.079
2198,6,0.131
2199,6,0.11
2200,6,0.092
1,7,0.024
2,7,0.018
3,7,0.016
4,7,0.021
5,7,0.013
6,7,0.014
7,7,0.022
8,7,0.02
9,7,0.011
10,7,0.02
11,7,0.016
12,7,0.01
13,7,0.007
14,7,0.017
15,7,0.009
16,7,0.008
17,7,0.015
18,7,0.025
19,7,0.016
20,7,0.018
21,7,0.007
22,7,0.018
23,7,0.012
24,7,0.015
25,7,0.019
26,7,0.017
27,7,0.024
28,7,0.016
29,7,0.012
30,7,0.016
31,7,0.02
32,7,0.006
33,7,0.014
34,7,0.021
35,7,0.011
36,7,0.019
37,7,0.015
38,7,0.005
39,7,0.008
40,7,0.019
41,7,0.017
42,7,0.014
43,7,0.019
44,7,0.015
45,7,0.021
46,7,0.008
47,7,0.029
48,7,0.015
49,7,0.024
50,7,0.016
51,7,0.013
52,7,0.017
53,7,0.006
54,7,0.018
55,7,0.025
56,7,0.016
57,7,0.016
58,7,0.019
59,7,0.013
60,7,0.02
61,7,0.022
62,7,0.021
63,7,0.016
64,7,0.022
65,7,0.017
66,7,0.013
67,7,0.026
68,7,0.025
69,7,0.018
70,7,0.008
71,7,0.014
72,7,0.01
73,7,0.02
74,7,0.016
75,7,0.009
76,7,0.018
77,7,0.026
78,7,0.026
79,7,0.01
80,7,0.013
81,7,0.016
82,7,0.021
83,7,0.009
84,7,0.021
85,7,0.013
86,7,0.021
87,7,0.016
88,7,0.017
89,7,0.02
90,7,0.006
91,7,0.02
92,7,0.016
93,7,0.032
94,7,0.026
95,7,0.022
96,7,0.011
97,7,0.015
98,7,0.015
99,7,0.022
100,7,0.018
101,7,0.007
102,7,0.016
103,7,0.012
104,7,0.02
105,7,0.012
106,7,0.009
107,7,0.013
108,7,0.016
109,7,0.025
110,7,0.011
111,7,0.017
112,7,0.018
113,7,0.012
114,7,0.013
115,7,0.009
116,7,0.02
117,7,0.019
118,7,0.015
119,7,0.013
120,7,0.014
121,7,0.014
122,7,0.012
123,7,0.022
124,7,0.023
125,7,0.01
126,7,0.007
127,7,0.017
128,7,0.02
129,7,0.024
130,7,0.021
131,7,0.012
132,7,0.015
133,7,0.023
134,7,0.022
135,7,0.015
136,7,0.008
137,7,0.012
138,7,0.013
139,7,0.014
140,7,0.02
141,7,0.015
142,7,0.007
143,7,0.018
144,7,0.026
145,7,0.017
146,7,0.019
147,7,0.018
148,7,0.013
149,7,0.008
150,7,0.02
151,7,0.02
152,7,0.01
153,7,0.005
154,7,0.015
155,7,0.022
156,7,0.018
157,7,0.012
158,7,0.013
159,7,0.027
160,7,0.021
161,7,0.023
162,7,0.023
163,7,0.024
164,7,0.012
165,7,0.021
166,7,0.024
167,7,0.008
168,7,0.025
169,7,0.017
170,7,0.018
171,7,0.012
172,7,0.018
173,7,0.005
174,7,0.014
175,7,0.008
176,7,0.016
177,7,0.012
178,7,0.01
179,7,0.015
180,7,0.019
181,7,0.014
182,7,0.018
183,7,0.022
184,7,0.01
185,7,0.009
186,7,0.02
187,7,0.022
188,7,0.013
189,7,0.02
190,7,0.015
191,7,0.019
192,7,0.019
193,7,0.012
194,7,0.022
195,7,0.02
196,7,0.015
197,7,0.008
198,7,0.01
199,7,0.023
200,7,0.019
201,7,0.013
202,7,0.012
203,7,0.02
204,7,0.021
205,7,0.012
206,7,0.008
207,7,0.02
208,7,0.017
209,7,0.015
210,7,0.008
211,7,0.02
212,7,0.013
213,7,0.014
214,7,0.021
215,7,0.018
216,7,0.016
217,7,0.019
218,7,0.02
219,7,0.012
220,7,0.021
221,7,0.017
222,7,0.005
223,7,0.018
224,7,0.022
225,7,0.026
226,7,0.018
227,7,0.016
228,7,0.016
229,7,0.008
230,7,0.02
231,7,0.014
232,7,0.018
233,7,0.02
234,7,0.012
235,7,0.019
236,7,0.017
237,7,0.011
238,7,0.007
239,7,0.017
240,7,0.019
241,7,0.011
242,7,0.011
243,7,0.014
244,7,0.014
245,7,0.023
246,7,0.023
247,7,0.023
248,7,0.011
249,7,0.015
250,7,0.014
251,7,0.013
252,7,0.016
253,7,0.011
254,7,0.014
255,7,0.02
256,7,0.007
257,7,0.02
258,7,0.012
259,7,0.024
260,7,0.018
261,7,0.017
262,7,0.02
263,7,0.023
264,7,0.018
265,7,0.025
266,7,0.015
267,7,0.009
268,7,0.017
269,7,0.011
270,7,0.017
271,7,0.016
272,7,0.016
273,7,0.023
274,7,0.014
275,7,0.016
276,7,0.016
277,7,0.025
278,7,0.018
279,7,0.017
280,7,0.014
281,7,0.018
282,7,0.014
283,7,0.01
284,7,0.019
285,7,0.005
286,7,0.007
287,7,0.014
288,7,0.01
289,7,0.017
290,7,0.01
291,7,0.019
292,7,0.01
293,7,0.014
294,7,0.011
295,7,0.023
296,7,0.013
297,7,0.01
298,7,0.022
299,7,0.022
300,7,0.012
301,7,0.014
302,7,0.024
303,7,0.022
304,7,0.008
305,7,0.016
306,7,0.022
307,7,0.013
308,7,0.017
309,7,0.019
310,7,0.019
311,7,0.017
312,7,0.026
313,7,0.017
314,7,0.016
315,7,0.016
316,7,0.018
317,7,0.014
318,7,0.011
319,7,0.021
320,7,0.02
321,7,0.027
322,7,0.011
323,7,0.014
324,7,0.005
325,7,0.009
326,7,0.012
327,7,0.018
328,7,0.019
329,7,0.014
330,7,0.013
331,7,0.017
332,7,0.014
333,7,0.011
334,7,0.024
335,7,0.029
336,7,0.018
337,7,0.008
338,7,0.009
339,7,0.014
340,7,0.02
341,7,0.015
342,7,0.005
343,7,0.023
344,7,0.03
345,7,0.009
346,7,0.016
347,7,0.015
348,7,0.015
349,7,0.02
350,7,0.019
351,7,0.017
352,7,0.018
353,7,0.014
354,7,0.016
355,7,0.025
356,7,0.016
357,7,0.015
358,7,0.03
359,7,0.009
360,7,0.017
361,7,0.011
362,7,0.015
363,7,0.02
364,7,0.012
365,7,0.02
366,7,0.013
367,7,0.011
368,7,0.017
369,7,0.015
370,7,0.015
371,7,0.017
372,7,0.012
373,7,0.015
374,7,0.006
375,7,0.018
376,7,0.02
377,7,0.015
378,7,0.005
379,7,0.019
380,7,0.012
381,7,0.028
382,7,0.005
383,7,0.014
384,7,0.014
385,7,0.022
386,7,0.023
387,7,0.018
388,7,0.024
389,7,0.01
390,7,0.033
391,7,0.016
392,7,0.022
393,7,0.012
394,7,0.006
395,7,0.015
396,7,0.023
397,7,0.011
398,7,0.012
399,7,0.014
400,7,0.018
401,7,0.023
402,7,0.012
403,7,0.019
404,7,0.01
405,7,0.007
406,7,0.018
407,7,0.024
408,7,0.022
409,7,0.013
410,7,0.019
411,7,0.016
412,7,0.023
413,7,0.02
414,7,0.014
415,7,0.016
416,7,0.009
417,7,0.011
418,7,0.014
419,7,0.023
420,7,0.015
421,7,0.026
422,7,0.017
423,7,0.016
424,7,0.016
425,7,0.023
426,7,0.01
427,7,0.018
428,7,0.013
429,7,0.021
430,7,0.018
431,7,0.028
432,7,0.015
433,7,0.012
434,7,0.017
435,7,0.025
436,7,0.017
437,7,0.013
438,7,0.015
439,7,0.024
440,7,0.021
441,7,0.008
442,7,0.018
443,7,0.018
444,7,0.009
445,7,0.008
446,7,0.019
447,7,0.021
448,7,0.02
449,7,0.024
450,7,0.014
451,7,0.017
452,7,0.018
453,7,0.011
454,7,0.01
455,7,0.017
456,7,0.016
457,7,0.022
458,7,0.018
459,7,0.014
460,7,0.015
461,7,0.023
462,7,0.009
463,7,0.016
464,7,0.02
465,7,0.03
466,7,0.017
467,7,0.014
468,7,0.008
469,7,0.011
470,7,0.013
471,7,0.016
472,7,0.009
473,7,0.012
474,7,0.014
475,7,0.019
476,7,0.026
477,7,0.005
478,7,0.022
479,7,0.015
480,7,0.026
481,7,0.017
482,7,0.019
483,7,0.011
484,7,0.016
485,7,0.008
486,7,0.008
487,7,0.012
488,7,0.015
489,7,0.026
490,7,0.011
491,7,0.02
492,7,0.011
493,7,0.017
494,7,0.009
495,7,0.021
496,7,0.013
497,7,0.018
498,7,0.014
499,7,0.017
500,7,0.026
501,7,0.022
502,7,0.022
503,7,0.022
504,7,0.02
505,7,0.015
506,7,0.014
507,7,0.018
508,7,0.014
509,7,0.016
510,7,0.016
511,7,0.015
512,7,0.023
513,7,0.007
514,7,0.018
515,7,0.017
516,7,0.018
517,7,0.014
518,7,0.013
519,7,0.014
520,7,0.017
521,7,0.024
522,7,0.025
523,7,0.007
524,7,0.006
525,7,0.02
526,7,0.027
527,7,0.017
528,7,0.013
529,7,0.007
530,7,0.017
531,7,0.014
532,7,0.012
533,7,0.019
534,7,0.018
535,7,0.025
536,7,0.021
537,7,0.016
538,7,0.006
539,7,0.024
540,7,0.014
541,7,0.01
542,7,0.023
543,7,0.012
544,7,0.026
545,7,0.006
546,7,0.017
547,7,0.028
548,7,0.02
549,7,0.012
550,7,0.015
551,7,0.013
552,7,0.018
553,7,0.017
554,7,0.009
555,7,0.019
556,7,0.024
557,7,0.019
558,7,0.017
559,7,0.015
560,7,0.019
561,7,0.02
562,7,0.019
563,7,0.01
564,7,0.014
565,7,0.016
566,7,0.016
567,7,0.021
568,7,0.01
569,7,0.017
570,7,0.013
571,7,0.013
572,7,0.024
573,7,0.026
574,7,0.018
575,7,0.012
576,7,0.009
577,7,0.016
578,7,0.02
579,7,0.022
580,7,0.026
581,7,0.007
582,7,0.016
583,7,0.019
584,7,0.01
585,7,0.01
586,7,0.023
587,7,0.021
588,7,0.014
589,7,0.022
590,7,0.012
591,7,0.008
592,7,0.019
593,7,0.02
594,7,0.006
595,7,0.014
596,7,0.012
597,7,0.018
598,7,0.014
599,7,0.014
600,7,0.017
601,7,0.013
602,7,0.015
603,7,0.014
604,7,0.009
605,7,0.022
606,7,0.02
607,7,0.015
608,7,0.017
609,7,0.023
610,7,0.017
611,7,0.026
612,7,0.021
613,7,0.022
614,7,0.011
615,7,0.017
616,7,0.016
617,7,0.024
618,7,0.008
619,7,0.028
620,7,0.01
621,7,0.019
622,7,0.02
623,7,0.02
624,7,0.019
625,7,0.016
626,7,0.021
627,7,0.028
628,7,0.013
629,7,0.02
630,7,0.022
631,7,0.025
632,7,0.03
633,7,0.025
634,7,0.024
635,7,0.023
636,7,0.03
637,7,0.009
638,7,0.02
639,7,0.015
640,7,0.009
641,7,0.013
642,7,0.018
643,7,0.024
644,7,0.018
645,7,0.018
646,7,0.017
647,7,0.018
648,7,0.02
649,7,0.016
650,7,0.027
651,7,0.021
652,7,0.016
653,7,0.02
654,7,0.023
655,7,0.025
656,7,0.013
657,7,0.026
658,7,0.019
659,7,0.022
660,7,0.023
661,7,0.019
662,7,0.024
663,7,0.01
664,7,0.011
665,7,0.035
666,7,0.031
667,7,0.026
668,7,0.011
669,7,0.009
670,7,0.02
671,7,0.019
672,7,0.019
673,7,0.01
674,7,0.014
675,7,0.012
676,7,0.023
677,7,0.027
678,7,0.021
679,7,0.022
680,7,0.03
681,7,0.017
682,7,0.033
683,7,0.025
684,7,0.022
685,7,0.028
686,7,0.024
687,7,0.032
688,7,0.021
689,7,0.014
690,7,0.019
691,7,0.026
692,7,0.015
693,7,0.023
694,7,0.017
695,7,0.021
696,7,0.017
697,7,0.023
698,7,0.026
699,7,0.024
700,7,0.022
701,7,0.037
702,7,0.029
703,7,0.016
704,7,0.02
705,7,0.017
706,7,0.019
707,7,0.018
708,7,0.026
709,7,0.022
710,7,0.024
711,7,0.02
712,7,0.014
713,7,0.017
714,7,0.026
715,7,0.02
716,7,0.022
717,7,0.023
718,7,0.018
719,7,0.028
720,7,0.019
721,7,0.025
722,7,0.024
723,7,0.024
724,7,0.013
725,7,0.02
726,7,0.014
727,7,0.021
728,7,0.027
729,7,0.029
730,7,0.027
731,7,0.03
732,7,0.013
733,7,0.022
734,7,0.019
735,7,0.015
736,7,0.028
737,7,0.023
738,7,0.012
739,7,0.027
740,7,0.01
741,7,0.022
742,7,0.03
743,7,0.027
744,7,0.019
745,7,0.022
746,7,0.026
747,7,0.023
748,7,0.028
749,7,0.012
750,7,0.024
751,7,0.017
752,7,0.025
753,7,0.021
754,7,0.026
755,7,0.019
756,7,0.023
757,7,0.026
758,7,0.023
759,7,0.024
760,7,0.019
761,7,0.026
762,7,0.016
763,7,0.019
764,7,0.02
765,7,0.019
766,7,0.02
767,7,0.022
768,7,0.014
769,7,0.025
770,7,0.015
771,7,0.02
772,7,0.025
773,7,0.028
774,7,0.023
775,7,0.031
776,7,0.024
777,7,0.022
778,7,0.013
779,7,0.014
780,7,0.017
781,7,0.017
782,7,0.024
783,7,0.016
784,7,0.009
785,7,0.02
786,7,0.029
787,7,0.021
788,7,0.029
789,7,0.012
790,7,0.01
791,7,0.013
792,7,0.026
793,7,0.018
794,7,0.01
795,7,0.026
796,7,0.021
797,7,0.027
798,7,0.019
799,7,0.014
800,7,0.018
801,7,0.011
802,7,0.023
803,7,0.013
804,7,0.013
805,7,0.023
806,7,0.019
807,7,0.016
808,7,0.025
809,7,0.027
810,7,0.015
811,7,0.021
812,7,0.013
813,7,0.01
814,7,0.014
815,7,0.018
816,7,0.031
817,7,0.032
818,7,0.009
819,7,0.026
820,7,0.019
821,7,0.022
822,7,0.013
823,7,0.027
824,7,0.018
825,7,0.035
826,7,0.022
827,7,0.017
828,7,0.014
829,7,0.019
830,7,0.02
831,7,0.016
832,7,0.019
833,7,0.034
834,7,0.027
835,7,0.023
836,7,0.02
837,7,0.013
838,7,0.025
839,7,0.02
840,7,0.016
841,7,0.019
842,7,0.023
843,7,0.017
844,7,0.021
845,7,0.017
846,7,0.015
847,7,0.022
848,7,0.023
849,7,0.022
850,7,0.014
851,7,0.016
852,7,0.015
853,7,0.029
854,7,0.022
855,7,0.027
856,7,0.012
857,7,0.031
858,7,0.025
859,7,0.018
860,7,0.013
861,7,0.017
862,7,0.014
863,7,0.014
864,7,0.011
865,7,0.019
866,7,0.015
867,7,0.028
868,7,0.017
869,7,0.025
870,7,0.014
871,7,0.025
872,7,0.012
873,7,0.021
874,7,0.018
875,7,0.02
876,7,0.015
877,7,0.018
878,7,0.017
879,7,0.02
880,7,0.019
881,7,0.019
882,7,0.02
883,7,0.024
884,7,0.01
885,7,0.021
886,7,0.016
887,7,0.012
888,7,0.022
889,7,0.009
890,7,0.014
891,7,0.019
892,7,0.04
893,7,0.022
894,7,0.012
895,7,0.032
896,7,0.021
897,7,0.018
898,7,0.018
899,7,0.02
900,7,0.015
901,7,0.02
902,7,0.016
903,7,0.023
904,7,0.018
905,7,0.017
906,7,0.023
907,7,0.021
908,7,0.025
909,7,0.034
910,7,0.008
911,7,0.018
912,7,0.015
913,7,0.024
914,7,0.019
915,7,0.033
916,7,0.034
917,7,0.016
918,7,0.023
919,7,0.018
920,7,0.023
921,7,0.036
922,7,0.027
923,7,0.022
924,7,0.01
925,7,0.017
926,7,0.018
927,7,0.023
928,7,0.012
929,7,0.011
930,7,0.025
931,7,0.022
932,7,0.026
933,7,0.023
934,7,0.027
935,7,0.019
936,7,0.013
937,7,0.024
938,7,0.02
939,7,0.028
940,7,0.02
941,7,0.02
942,7,0.014
943,7,0.029
944,7,0.027
945,7,0.02
946,7,0.02
947,7,0.021
948,7,0.021
949,7,0.017
950,7,0.024
951,7,0.012
952,7,0.01
953,7,0.013
954,7,0.019
955,7,0.016
956,7,0.031
957,7,0.024
958,7,0.013
959,7,0.014
960,7,0.016
961,7,0.025
962,7,0.022
963,7,0.011
964,7,0.022
965,7,0.016
966,7,0.017
967,7,0.034
968,7,0.013
969,7,0.013
970,7,0.023
971,7,0.018
972,7,0.023
973,7,0.011
974,7,0.026
975,7,0.022
976,7,0.026
977,7,0.016
978,7,0.03
979,7,0.021
980,7,0.018
981,7,0.023
982,7,0.02
983,7,0.01
984,7,0.023
985,7,0.024
986,7,0.015
987,7,0.021
988,7,0.011
989,7,0.01
990,7,0.022
991,7,0.012
992,7,0.026
993,7,0.019
994,7,0.021
995,7,0.021
996,7,0.026
997,7,0.021
998,7,0.022
999,7,0.02
1000,7,0.013
1001,7,0.028
1002,7,0.022
1003,7,0.024
1004,7,0.041
1005,7,0.024
1006,7,0.021
1007,7,0.01
1008,7,0.011
1009,7,0.028
1010,7,0.02
1011,7,0.019
1012,7,0.033
1013,7,0.029
1014,7,0.031
1015,7,0.011
1016,7,0.021
1017,7,0.023
1018,7,0.017
1019,7,0.012
1020,7,0.01
1021,7,0.023
1022,7,0.024
1023,7,0.023
1024,7,0.022
1025,7,0.018
1026,7,0.031
1027,7,0.02
1028,7,0.023
1029,7,0.01
1030,7,0.008
1031,7,0.017
1032,7,0.018
1033,7,0.029
1034,7,0.02
1035,7,0.019
1036,7,0.019
1037,7,0.017
1038,7,0.028
1039,7,0.023
1040,7,0.014
1041,7,0.017
1042,7,0.017
1043,7,0.017
1044,7,0.018
1045,7,0.017
1046,7,0.021
1047,7,0.031
1048,7,0.018
1049,7,0.022
1050,7,0.008
1051,7,0.03
1052,7,0.024
1053,7,0.012
1054,7,0.015
1055,7,0.027
1056,7,0.017
1057,7,0.019
1058,7,0.016
1059,7,0.015
1060,7,0.016
1061,7,0.02
1062,7,0.019
1063,7,0.031
1064,7,0.029
1065,7,0.022
1066,7,0.023
1067,7,0.013
1068,7,0.013
1069,7,0.014
1070,7,0.03
1071,7,0.028
1072,7,0.023
1073,7,0.011
1074,7,0.016
1075,7,0.013
1076,7,0.017
1077,7,0.03
1078,7,0.026
1079,7,0.014
1080,7,0.019
1081,7,0.024
1082,7,0.018
1083,7,0.024
1084,7,0.024
1085,7,0.016
1086,7,0.033
1087,7,0.022
1088,7,0.015
1089,7,0.036
1090,7,0.02
1091,7,0.017
1092,7,0.021
1093,7,0.016
1094,7,0.031
1095,7,0.016
1096,7,0.028
1097,7,0.015
1098,7,0.022
1099,7,0.012
1100,7,0.021
1101,7,0.016
1102,7,0.021
1103,7,0.013
1104,7,0.023
1105,7,0.023
1106,7,0.023
1107,7,0.013
1108,7,0.019
1109,7,0.025
1110,7,0.017
1111,7,0.017
1112,7,0.029
1113,7,0.021
1114,7,0.021
1115,7,0.018
1116,7,0.022
1117,7,0.019
1118,7,0.026
1119,7,0.023
1120,7,0.011
1121,7,0.035
1122,7,0.02
1123,7,0.025
1124,7,0.026
1125,7,0.032
1126,7,0.026
1127,7,0.019
1128,7,0.009
1129,7,0.018
1130,7,0.023
1131,7,0.027
1132,7,0.028
1133,7,0.018
1134,7,0.015
1135,7,0.018
1136,7,0.026
1137,7,0.033
1138,7,0.026
1139,7,0.015
1140,7,0.019
1141,7,0.031
1142,7,0.024
1143,7,0.023
1144,7,0.022
1145,7,0.028
1146,7,0.009
1147,7,0.016
1148,7,0.029
1149,7,0.015
1150,7,0.018
1151,7,0.015
1152,7,0.016
1153,7,0.014
1154,7,0.016
1155,7,0.032
1156,7,0.013
1157,7,0.016
1158,7,0.009
1159,7,0.028
1160,7,0.028
1161,7,0.025
1162,7,0.023
1163,7,0.021
1164,7,0.01
1165,7,0.016
1166,7,0.014
1167,7,0.022
1168,7,0.015
1169,7,0.011
1170,7,0.019
1171,7,0.014
1172,7,0.018
1173,7,0.03
1174,7,0.019
1175,7,0.017
1176,7,0.01
1177,7,0.027
1178,7,0.021
1179,7,0.034
1180,7,0.018
1181,7,0.023
1182,7,0.009
1183,7,0.018
1184,7,0.021
1185,7,0.024
1186,7,0.028
1187,7,0.012
1188,7,0.026
1189,7,0.011
1190,7,0.016
1191,7,0.024
1192,7,0.017
1193,7,0.022
1194,7,0.011
1195,7,0.017
1196,7,0.014
1197,7,0.018
1198,7,0.013
1199,7,0.02
1200,7,0.012
1201,7,0.033
1202,7,0.032
1203,7,0.034
1204,7,0.027
1205,7,0.033
1206,7,0.023
1207,7,0.039
1208,7,0.035
1209,7,0.028
1210,7,0.032
1211,7,0.034
1212,7,0.042
1213,7,0.029
1214,7,0.043
1215,7,0.032
1216,7,0.046
1217,7,0.03
1218,7,0.027
1219,7,0.03
1220,7,0.033
1221,7,0.032
1222,7,0.037
1223,7,0.038
1224,7,0.036
1225,7,0.038
1226,7,0.034
1227,7,0.041
1228,7,0.034
1229,7,0.028
1230,7,0.03
1231,7,0.034
1232,7,0.035
1233,7,0.044
1234,7,0.034
1235,7,0.04
1236,7,0.045
1237,7,0.043
1238,7,0.046
1239,7,0.028
1240,7,0.034
1241,7,0.039
1242,7,0.029
1243,7,0.038
1244,7,0.039
1245,7,0.032
1246,7,0.036
1247,7,0.04
1248,7,0.021
1249,7,0.03
1250,7,0.03
1251,7,0.038
1252,7,0.033
1253,7,0.032
1254,7,0.042
1255,7,0.02
1256,7,0.039
1257,7,0.04
1258,7,0.03
1259,7,0.035
1260,7,0.034
1261,7,0.021
1262,7,0.024
1263,7,0.039
1264,7,0.028
1265,7,0.028
1266,7,0.036
1267,7,0.03
1268,7,0.042
1269,7,0.027
1270,7,0.029
1271,7,0.033
1272,7,0.023
1273,7,0.028
1274,7,0.033
1275,7,0.034
1276,7,0.031
1277,7,0.03
1278,7,0.02
1279,7,0.034
1280,7,0.041
1281,7,0.04
1282,7,0.029
1283,7,0.037
1284,7,0.047
1285,7,0.034
1286,7,0.041
1287,7,0.045
1288,7,0.024
1289,7,0.031
1290,7,0.029
1291,7,0.034
1292,7,0.02
1293,7,0.035
1294,7,0.043
1295,7,0.033
1296,7,0.034
1297,7,0.024
1298,7,0.036
1299,7,0.032
1300,7,0.019
1301,7,0.027
1302,7,0.038
1303,7,0.026
1304,7,0.043
1305,7,0.025
1306,7,0.027
1307,7,0.044
1308,7,0.032
1309,7,0.029
1310,7,0.031
1311,7,0.041
1312,7,0.025
1313,7,0.036
1314,7,0.028
1315,7,0.04
1316,7,0.03
1317,7,0.037
1318,7,0.039
1319,7,0.031
1320,7,0.032
1321,7,0.031
1322,7,0.04
1323,7,0.042
1324,7,0.03
1325,7,0.029
1326,7,0.024
1327,7,0.032
1328,7,0.045
1329,7,0.029
1330,7,0.033
1331,7,0.034
1332,7,0.03
1333,7,0.034
1334,7,0.021
1335,7,0.043
1336,7,0.03
1337,7,0.033
1338,7,0.031
1339,7,0.034
1340,7,0.042
1341,7,0.026
1342,7,0.043
1343,7,0.023
1344,7,0.028
1345,7,0.033
1346,7,0.036
1347,7,0.035
1348,7,0.038
1349,7,0.034
1350,7,0.029
1351,7,0.031
1352,7,0.038
1353,7,0.035
1354,7,0.04
1355,7,0.044
1356,7,0.023
1357,7,0.021
1358,7,0.025
1359,7,0.038
1360,7,0.029
1361,7,0.036
1362,7,0.029
1363,7,0.038
1364,7,0.032
1365,7,0.049
1366,7,0.034
1367,7,0.033
1368,7,0.031
1369,7,0.027
1370,7,0.033
1371,7,0.041
1372,7,0.041
1373,7,0.034
1374,7,0.04
1375,7,0.032
1376,7,0.037
1377,7,0.036
1378,7,0.03
1379,7,0.039
1380,7,0.038
1381,7,0.032
1382,7,0.037
1383,7,0.034
1384,7,0.03
1385,7,0.043
1386,7,0.037
1387,7,0.036
1388,7,0.029
1389,7,0.033
